Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
Identifier: { readonly google_calenda,0.117,0.117,1,../../../packages/platform/constants/apps.ts:30:13,0.117
Identifier: { data: objectOutputType<,0.116,0.116,1,../../../packages/trpc/server/routers/loggedInViewer/getCalVideoRecordings.handler.ts:20:11,0.116
Identifier: FC<CustomEventTypeModalPr,0.115,0.115,1,../../../packages/features/eventtypes/components/tabs/advanced/EventAdvancedTab.tsx:1125:10,0.115
transformInputUpdateEventType,0.115,0.038,3,src/ee/event-types/event-types_2024_06_14/services/input-event-types.service.ts:81:34,0.074
Identifier: { fontWeight: number; lin,0.113,0.113,1,../../../packages/emails/src/templates/OrgAutoInviteEmail.tsx:73:11,0.113
Identifier: { ok: boolean; skipped: b,0.112,0.112,1,../../../packages/trpc/server/routers/viewer/auth/resendVerifyEmail.handler.ts:67:9,0.112
Identifier: { id: number; userId: num,0.112,0.037,3,../../../packages/features/insights/server/events.ts:605:14,0.064
"Identifier: ""routingForms""",0.112,0.056,2,../../../packages/trpc/server/routers/viewer/routing-forms/_router.ts:9:34,0.091
Identifier: Attendee[],0.111,0.111,1,../../../packages/lib/CalendarService.ts:139:11,0.111
getSalesforceUserIdFromEmail,0.111,0.055,2,../../../packages/app-store/salesforce/lib/CrmService.ts:194:22,0.091
useAddAppMutation,0.110,0.110,1,../../../packages/app-store/_components/OmniInstallAppButton.tsx:41:13,0.110
write,0.110,0.110,1,src/modules/organizations/controllers/webhooks/organizations-webhooks.e2e-spec.ts:102:29,0.110
Identifier: GoogleWorkspaceCache,0.110,0.110,1,../../../packages/trpc/server/routers/viewer/googleWorkspace/_router.tsx:10:6,0.110
Identifier: GetBatchResult,0.109,0.109,1,../../../packages/features/ee/managed-event-types/lib/handleChildrenEventTypes.ts:85:11,0.109
Identifier: ({ form: { routes: JsonVa,0.109,0.109,1,../../../packages/lib/server/getTeamMemberEmailFromCrm.ts:75:7,0.109
Identifier: NextApiRequest,0.109,0.054,2,../../../packages/app-store/zapier/api/subscriptions/addSubscription.ts:9:8,0.055
Identifier: typeof ICSFeedCalendarSer,0.108,0.108,1,../../../packages/app-store/ics-feedcalendar/api/add.ts:35:18,0.108
Identifier: Omit<{ luckyUsers?: numbe,0.107,0.107,1,../../../packages/features/bookings/lib/create-booking.ts:14:9,0.107
Identifier: WorkflowType[],0.107,0.107,1,../../../packages/lib/server/repository/workflow.ts:230:13,0.107
Identifier: ZodOptional<ZodObject<{ a,0.106,0.106,1,../../../packages/features/credentials/handleDeleteCredential.ts:466:25,0.106
Identifier: { rrSkipToAccountLookupFi,0.105,0.052,2,../../../packages/app-store/salesforce/lib/assignmentReasonHandler.ts:67:33,0.068
Identifier: StripeSetupIntentData,0.104,0.104,1,../../../packages/app-store/stripepayment/lib/PaymentService.ts:240:12,0.104
Identifier: { alby: () => Promise<typ,0.104,0.104,1,../../../packages/app-store/index.ts:59:31,0.104
Identifier: ForwardRefExoticComponent,0.103,0.103,1,../../../packages/app-store/alby/components/EventTypeAppSettingsInterface.tsx:108:16,0.103
Identifier: { title: string | null; i,0.103,0.103,1,../../../packages/features/insights/server/events.ts:410:13,0.103
Identifier: typeof RaqbLogicResult,0.102,0.102,1,../../../packages/app-store/routing-forms/lib/processRoute.tsx:60:19,0.102
Identifier: { ok: boolean; skipped: b,0.101,0.101,1,../../../packages/trpc/server/routers/viewer/auth/sendVerifyEmailCode.handler.ts:30:9,0.101
Identifier: { name: string; options: ,0.101,0.101,1,../../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:312:9,0.101
Identifier: { email: string; noShow: ,0.101,0.051,2,../../../packages/features/handleMarkNoShow.ts:27:23,0.064
Identifier: { name: string; logo: str,0.100,0.100,1,../../../packages/trpc/server/routers/viewer/oAuth/getClient.handler.ts:23:9,0.100
Identifier: GetSeatedBookingOutput_20,0.100,0.100,1,src/ee/bookings/2024-08-13/services/output.service.ts:316:11,0.100
Identifier: { name: string; id: numbe,0.099,0.099,1,../../../packages/trpc/server/routers/viewer/workflows/get.handler.ts:27:9,0.099
Identifier: { orgOwner: { name: strin,0.099,0.049,2,../../../packages/trpc/server/routers/viewer/organizations/create.handler.ts:236:15,0.063
Identifier: { crmManager: CrmManager;,0.098,0.049,2,../../../packages/app-store/_utils/CRMRoundRobinSkip.ts:20:7,0.052
Identifier: File,0.096,0.096,1,../../../packages/features/ee/teams/components/MemberInvitationModal.tsx:160:10,0.096
Identifier: CustomEvent<CustomEventDe,0.096,0.096,1,../../../packages/embeds/embed-core/src/sdk-action-manager.ts:5:8,0.096
Identifier: SaveResult,0.096,0.096,1,../../../packages/app-store/salesforce/lib/CrmService.ts:271:11,0.096
Identifier: { enabledLayouts: BookerL,0.095,0.047,2,../../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:36:46,0.066
Identifier: Omit<{ message: string; m,0.094,0.094,1,../../../packages/features/bookings/lib/create-instant-booking.ts:14:9,0.094
Identifier: Workflow[],0.093,0.047,2,../../../packages/trpc/server/routers/viewer/workflows/util.ts:787:9,0.052
Identifier: BasecampToken,0.092,0.092,1,../../../packages/app-store/basecamp3/trpc/projectMutation.handler.ts:38:6,0.092
Identifier: NextApiRequest & { userId,0.090,0.090,1,../../../packages/features/bookings/lib/handleNewRecurringBooking.ts:74:73,0.090
Identifier: { width: string; },0.090,0.090,1,../../../packages/emails/src/templates/MonthlyDigestEmail.tsx:124:13,0.090
"Identifier: { name: ""firstName"" | ""la",0.089,0.089,1,../../../packages/lib/event-types/transformers/api-to-internal/booking-fields.ts:131:25,0.089
Identifier: Sql,0.088,0.088,1,../../../packages/features/insights/server/routing-events.ts:537:11,0.088
Identifier: { name: string; email: st,0.087,0.087,1,../../../packages/features/bookings/lib/handleNewBooking.ts:404:6,0.087
Identifier: 1,0.086,0.086,1,../../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:36:6,0.086
"Identifier: string | Record<string, s",0.085,0.085,1,../../../packages/features/form-builder/Components.tsx:117:12,0.085
Identifier: { id: number; userId: num,0.085,0.043,2,../../../packages/trpc/server/routers/viewer/teams/get.handler.ts:43:10,0.053
Identifier: { name: string; options: ,0.085,0.085,1,../../../packages/trpc/server/routers/viewer/attributes/get.handler.ts:55:8,0.085
Identifier: ZodOptional<ZodArray<ZodO,0.083,0.083,1,../../../packages/trpc/server/routers/viewer/workflows/util.ts:793:26,0.083
Identifier: { id: string; },0.082,0.082,1,../../../packages/trpc/server/routers/viewer/attributes/edit.handler.ts:116:9,0.082
Identifier: 400,0.082,0.082,1,../../../packages/core/getUserAvailability.ts:438:25,0.082
Identifier: { bookingFields: { name: ,0.080,0.080,1,../../../packages/lib/server/repository/event.ts:16:11,0.080
Identifier: { destination: string; pe,0.079,0.079,1,../../../packages/features/ee/payments/pages/payment.tsx:66:11,0.079
Identifier: (secretKey: string | null,0.078,0.078,1,../../../packages/features/webhooks/lib/schedulePayload.ts:16:15,0.078
Identifier: { troubleshooter?: { type,0.078,0.039,2,../../../packages/app-store/routing-forms/lib/handleResponse.ts:154:44,0.044
Identifier: MessageInstance,0.077,0.077,1,../../../packages/features/ee/workflows/lib/reminders/providers/twilioProvider.ts:79:9,0.077
Identifier: typeof MessageBody,0.077,0.077,1,../../../packages/app-store/exchange2013calendar/lib/CalendarService.ts:71:25,0.077
"Identifier: { readonly EMAIL_HOST: ""E",0.075,0.075,1,../../../packages/features/ee/workflows/lib/reminders/reminderScheduler.ts:105:11,0.075
Identifier: DateConstructor,0.075,0.075,1,../../../packages/features/schedules/components/Schedule.tsx:378:27,0.075
Identifier: { id: number; credentialI,0.075,0.075,1,../../../packages/lib/payment/getBooking.ts:135:8,0.075
Identifier: Event,0.075,0.075,1,../../../packages/app-store/office365calendar/lib/CalendarService.ts:320:42,0.075
Identifier: { name: string; email: st,0.075,0.075,1,../../../packages/lib/buildCalEventFromBooking.ts:94:15,0.075
Identifier: { evt: CalendarEvent; web,0.073,0.073,1,../../../packages/features/bookings/lib/handleCancelBooking.ts:358:8,0.073
Identifier: (() => Promise<typeof imp,0.072,0.072,1,../../../packages/app-store/_utils/getCrm.ts:18:8,0.072
Identifier: SafeParseError<{ smartCon,0.072,0.072,1,../../../packages/features/tasker/tasks/crm/createCRMEvent.ts:66:23,0.072
"Identifier: { readonly USER: ""USER""; ",0.071,0.071,1,../../../packages/features/shell/SideBar.tsx:52:46,0.071
Identifier: RatelimitResponse,0.070,0.070,1,../../../packages/lib/checkRateLimitAndThrowError.ts:15:8,0.070
Identifier: FC<SkeletonBaseProps & { ,0.069,0.069,1,../../../packages/features/ee/teams/components/SkeletonloaderTeamList.tsx:33:11,0.069
Identifier: AppFrontendPayload | null,0.068,0.068,1,../../../packages/app-store/_appRegistry.ts:21:26,0.068
Identifier: 16,0.067,0.067,1,../../../packages/platform/constants/permissions.ts:16:17,0.067
Identifier: ({ id: string; title: str,0.067,0.067,1,../../../packages/features/data-table/components/filters/FilterOptions.tsx:22:14,0.067
Identifier: new (width?: number | und,0.063,0.063,1,../../../packages/ui/components/image-uploader/Common.tsx:49:18,0.063
Identifier: PaymentsRouterHandlerCach,0.063,0.063,1,../../../packages/trpc/server/routers/viewer/payments/_router.ts:9:6,0.063
Identifier: CrmManager,0.062,0.062,1,../../../packages/features/tasker/tasks/crm/createCRMEvent.ts:125:14,0.062
"Identifier: { EMAIL_HOST: ""EMAIL_HOST",0.061,0.061,1,../../../node_modules/.prisma/client/index.d.ts:576:38,0.061
Identifier: { name?: string | undefin,0.060,0.060,1,../../../packages/ui/components/form/select/Select.tsx:128:11,0.060
Identifier: (props: LayoutProps) => E,0.059,0.059,1,../../../packages/platform/atoms/availability/AvailabilitySettings.tsx:303:6,0.059
"Identifier: (Omit<RoutingFormType, ""f",0.059,0.059,1,../../../packages/features/insights/server/virtual-queues.ts:86:11,0.059
Identifier: { user: NonNullable<{ ava,0.058,0.058,1,../../../packages/trpc/server/routers/viewer/teams/updateMembership.handler.ts:16:7,0.058
Identifier: { operators: string[]; wi,0.058,0.058,1,../../../packages/app-store/routing-forms/components/react-awesome-query-builder/config/BasicConfig.ts:359:13,0.058
Injectable,0.058,0.058,1,src/middleware/request-ids/request-id.middleware.ts:5:2,0.058
Identifier: typeof ForbiddenException,0.056,0.056,1,src/modules/webhooks/guards/is-oauth-client-webhook-guard.ts:35:12,0.056
success,0.055,0.055,1,src/modules/auth/strategies/api-auth/api-auth.strategy.ts:131:13,0.055
Identifier: PresetOption[],0.054,0.054,1,../../../packages/features/data-table/lib/dateRange.ts:20:13,0.054
Identifier: { title: string; id: numb,0.054,0.018,3,../../../packages/core/getBusyTimes.ts:188:49,0.037
Identifier: { usernameOrEmail: string,0.053,0.053,1,../../../packages/trpc/server/routers/viewer/teams/inviteMember/inviteMember.handler.ts:281:9,0.053
Identifier: ICSFeedCalendarService,0.052,0.052,1,../../../packages/app-store/ics-feedcalendar/api/add.ts:35:12,0.052
Identifier: { disabled: boolean; Lock,0.051,0.051,1,../../../packages/features/eventtypes/components/tabs/limits/EventLimitsTab.tsx:567:19,0.051
Identifier: { name: string; slug: str,0.050,0.050,1,../../../packages/app-store/components.tsx:122:8,0.050
Identifier: { fields: RaqbConfigField,0.049,0.049,1,../../../packages/app-store/routing-forms/lib/getQueryBuilderConfig.ts:98:9,0.049
Identifier: T,0.048,0.048,1,../../../packages/trpc/server/routers/viewer/domainWideDelegation/utils.ts:95:41,0.048
Identifier: { title: string; id: numb,0.048,0.048,1,../../../packages/core/getBusyTimes.ts:188:15,0.048
Identifier: Contact[] | undefined,0.047,0.047,1,../../../packages/core/crmManager/crmManager.ts:72:11,0.047
Identifier: WebhookTriggerEvents,0.046,0.046,1,../../../packages/trpc/server/routers/viewer/bookings/requestReschedule.handler.ts:291:8,0.046
IsIn,0.046,0.046,1,../../../packages/platform/types/event-types/event-types_2024_06_14/inputs/booking-fields.input.ts:442:4,0.046
Identifier: CalEventResponses | null ,0.045,0.045,1,../../../packages/app-store/salesforce/lib/CrmService.ts:1130:11,0.045
Identifier: typeof BookerLayouts,0.044,0.044,1,../../../packages/features/embed/Embed.tsx:889:13,0.044
Identifier: { users: { locked: { name,0.044,0.044,1,../../../packages/trpc/server/routers/viewer/admin/getSMSLockStateTeamsUsers.handler.ts:68:9,0.044
Identifier: Person[],0.043,0.043,1,../../../packages/lib/CalEventParser.ts:40:67,0.043
Identifier: typeof DialogClose,0.043,0.043,1,../../../packages/features/settings/TimezoneChangeDialog.tsx:62:11,0.043
deleteEvent,0.041,0.041,1,../../../packages/app-store/zohocalendar/lib/CalendarService.ts:150:29,0.041
Identifier: ApiAuthGuardUser,0.041,0.041,1,src/modules/webhooks/guards/is-user-webhook-guard.ts:14:10,0.041
"StringLiteral: ""max-w-full""",0.040,0.040,1,../../../packages/features/bookings/Booker/components/EventMeta.tsx:222:33,0.040
Identifier: EventManager,0.036,0.036,1,../../../packages/lib/payment/handlePaymentSuccess.ts:38:10,0.036
"Identifier: ""BOOKING_CREATED"" | ""BOOK",0.036,0.036,1,../../../packages/features/bookings/lib/handleNewBooking.ts:1069:35,0.036
Identifier: JsonObject,0.035,0.035,1,../../../packages/app-store/vital/api/save.ts:49:11,0.035
"Identifier: ((slot: Slot, isOverlappi",0.034,0.034,1,../../../packages/features/bookings/components/AvailableTimes.tsx:128:25,0.034
Identifier: { label: string; value: s,0.033,0.033,1,../../../packages/app-store/mock-payment-app/components/EventTypeAppCardInterface.tsx:113:33,0.033
Identifier: FC<HoverCardPortalProps>,0.031,0.031,1,../../../packages/ui/components/hover-card/index.tsx:12:6,0.031
uuidv4,0.029,0.029,1,src/ee/bookings/2024-08-13/services/input.service.ts:258:29,0.029
Identifier: { id: boolean; slug: bool,0.028,0.028,1,../../../packages/lib/server/repository/profile.ts:602:42,0.028
Identifier: readonly [{ readonly labe,0.028,0.028,1,../../../packages/app-store/paypal/components/EventTypeAppSettingsInterface.tsx:27:45,0.028
"Identifier: ""ACCEPTED"" | ""REJECTED"" |",0.028,0.028,1,../../../packages/app-store/locations.ts:442:53,0.028
IsString,0.027,0.027,1,../../../packages/platform/types/bookings/2024-08-13/outputs/booking.output.ts:57:4,0.027
Query,0.027,0.027,1,src/ee/calendars/controllers/calendars.controller.ts:139:6,0.027
Identifier: ExtendedTokenResponse,0.026,0.026,1,../../../packages/app-store/salesforce/lib/CrmService.ts:90:10,0.026
Identifier: RaqbConfigFields,0.026,0.026,1,../../../packages/app-store/routing-forms/lib/getQueryBuilderConfig.ts:96:12,0.026
Identifier: 500,0.026,0.026,1,../../../packages/app-store/sendgrid/api/check.ts:25:25,0.026
Identifier: { form: SerializableForm<,0.022,0.022,1,../../../packages/lib/server/getRoutedUrl.ts:137:13,0.022
FirstLiteralToken: 0,0.022,0.022,1,../../../packages/features/ee/teams/components/MemberInvitationModal.tsx:160:33,0.022
Identifier: (props: DialogFooterProps,0.022,0.022,1,../../../packages/features/embed/Embed.tsx:1306:14,0.022
Identifier: ForwardRefExoticComponent,0.020,0.020,1,../../../packages/features/eventtypes/components/CreateEventTypeForm.tsx:120:14,0.020
"Identifier: Record<string, string | b",0.019,0.019,1,../../../packages/features/bookings/lib/getCalEventResponses.ts:40:7,0.019
"Identifier: ({ app, description, swit",0.019,0.019,1,../../../packages/app-store/giphy/components/EventTypeAppCardInterface.tsx:32:7,0.019
FirstLiteralToken: 403,0.018,0.018,1,../../../packages/features/bookings/lib/handleNewBooking/checkIfBookerEmailIsBlocked.ts:53:38,0.018
_request,0.018,0.018,1,../../../packages/lib/CloseCom.ts:457:20,0.018
Identifier: boolean | null,0.015,0.015,1,../../../packages/core/EventManager.ts:261:9,0.015
Identifier: undefined,0.015,0.015,1,../../../packages/app-store/mock-payment-app/components/EventTypeAppCardInterface.tsx:84:51,0.015
Identifier: EventTypeAppCardComponent,0.014,0.014,1,../../../packages/app-store/matomo/components/EventTypeAppCardInterface.tsx:50:15,0.014
"StringLiteral: ""1943""",0.014,0.014,1,../../../node_modules/tzdata/timezone-data.json:1:160997,0.014
switchToHttp,0.013,0.013,1,src/modules/auth/decorators/methods/get-auth-methods.decorator.ts:5:18,0.013
"StringLiteral: ""2003""",0.013,0.013,1,../../../node_modules/tzdata/timezone-data.json:1:121165,0.013
Identifier: { readonly accepted: true,0.011,0.011,1,../../../packages/lib/server/queries/teams/index.ts:120:15,0.011
Identifier: { id: string; serviceAcco,0.011,0.011,1,../../../packages/trpc/server/routers/viewer/domainWideDelegation/utils.ts:101:45,0.011
Identifier: { id: number; type: strin,0.009,0.009,1,src/modules/stripe/stripe.service.ts:168:9,0.009
Identifier: { platformClientId: strin,0.008,0.008,1,src/ee/bookings/2024-08-13/services/input.service.ts:324:9,0.008
Body,0.007,0.007,1,src/ee/bookings/2024-08-13/controllers/bookings.controller.ts:328:6,0.007
StringLiteral: any,0.007,0.003,2,../../../packages/features/eventtypes/components/EventTypeLayout.tsx:248:30,0.004
Identifier: { defaultValue?: string |,0.006,0.006,1,../../../packages/features/eventtypes/components/Locations.tsx:170:40,0.006
"StringLiteral: ""0""",0.005,0.005,1,../../../node_modules/tzdata/timezone-data.json:1:185184,0.005
"StringLiteral: ""-600""",0.005,0.005,1,../../../node_modules/tzdata/timezone-data.json:1:22194,0.005
