Function Name,Self (ms),Duration (ms),Location
Identifier: any,3.473,5.723,src/app/dashboard/[serverId]/integrations/page.tsx:35:4
Identifier: any,3.462,3.462,../../packages/ui/src/pricing.tsx:329:7
select,3.439,3.439,../../packages/core/src/auth.ts:224:16
all,3.421,8.386,../../packages/core/src/pages.ts:138:45
Identifier: ForwardRefExoticComponent,3.421,4.941,../../packages/ui/src/ui/command.tsx:31:5
map,3.411,5.215,../../packages/api/src/router/dashboard.ts:91:12
"Identifier: ""exact""",3.409,3.409,../../packages/core/src/analytics.ts:20:12
router,3.409,134.663,../../packages/api/src/router/dashboard.ts:22:31
protectedMutationFetchFirst,3.404,13.761,../../packages/api/src/router/channel.ts:126:10
Identifier: any,3.385,3.385,src/app/dashboard/[serverId]/components/domain.tsx:52:13
Identifier: ForwardRefExoticComponent,3.356,3.356,src/app/dashboard/[serverId]/channels/page.tsx:123:7
context,3.351,3.351,../../packages/api/src/bot/index.ts:13:10
Identifier: string,3.334,6.679,src/app/dashboard/[serverId]/settings/components.tsx:63:19
getNextAuthSession,3.302,3.302,../../packages/core/src/auth.ts:516:24
relations,3.300,27.665,../../packages/core/src/schema.ts:152:39
"Identifier: Context<{ currentPlan: ""F",3.295,3.295,src/app/dashboard/[serverId]/components/tier-access-only.tsx:28:10
map,3.288,16.963,../../packages/core/src/pages.ts:205:15
useQuery,3.263,6.417,../../packages/ui/src/layouts/providers.tsx:11:7
forwardRef,3.254,3.254,../../packages/ui/src/ui/switch.tsx:11:24
createEnv,3.235,3.235,../../packages/env/src/shared-schema.mjs:92:9
all,3.230,11.062,../../packages/core/src/pages.ts:247:60
object,3.224,3.224,../../packages/core/src/zodSchemas/serverSchemas.ts:12:8
map,3.212,3.212,src/app/dashboard/[serverId]/components/home.tsx:242:8
map,3.211,8.736,../../packages/core/src/pages.ts:83:33
zStringDefaultInDev,3.208,5.911,../../packages/env/src/shared-schema.mjs:68:29
customType,3.201,22.551,../../packages/core/src/schema.ts:18:6
Identifier: ForwardRefExoticComponent,3.200,3.200,src/app/dashboard/[serverId]/channels/page.tsx:384:6
Identifier: any,3.174,4.061,src/app/dashboard/[serverId]/integrations/page.tsx:49:7
setRange,3.165,3.165,src/app/dashboard/[serverId]/client.tsx:17:10
Identifier: IconType,3.164,3.164,src/app/dashboard/[serverId]/components/home.tsx:220:4
useQuery,3.153,3.153,../../packages/ui/src/layouts/providers.tsx:11:18
forwardRef,3.145,3.669,../../packages/ui/src/ui/command.tsx:71:21
getData,3.141,3.141,src/app/dashboard/[serverId]/channels/page.tsx:219:4
protectedMutationFetchFirst,3.091,22.003,../../packages/api/src/router/user-server-settings.ts:101:10
forwardRef,3.086,5.168,../../packages/ui/src/ui/accordion.tsx:45:48
object,3.075,15.219,../../packages/api/src/router/user-server-settings.ts:158:10
dynamic,3.065,3.473,../../packages/ui/src/navbar/client.tsx:5:32
findFirst,3.064,3.064,../../packages/core/src/server.ts:45:21
useQuery,3.028,10.071,src/app/dashboard/[serverId]/components/home.tsx:142:7
enum,3.008,3.008,../../packages/env/src/shared.ts:93:56
Identifier: any,3.003,3.003,src/app/dashboard/[serverId]/components/domain.tsx:158:8
object,3.001,12.144,../../packages/api/src/router/user-server-settings.ts:159:13
slice,2.987,20.767,../../packages/core/src/pages.ts:219:9
createInsertSchema,2.973,2.973,../../packages/core/src/schema.ts:388:32
useQuery,2.967,2.992,src/app/dashboard/[serverId]/components/home.tsx:185:7
useUtils,2.963,3.183,src/app/dashboard/[serverId]/channels/page.tsx:210:7
mysqlTable,2.955,3.609,../../packages/core/src/schema.ts:313:12
forwardRef,2.949,5.025,../../packages/ui/src/ui/tabs.tsx:27:38
findMany,2.941,2.941,../../packages/core/src/message.ts:369:20
createInsertSchema,2.939,2.939,../../packages/core/src/schema.ts:521:29
forwardRef,2.932,5.693,../../packages/ui/src/ui/dropdown-menu.tsx:25:55
toDict,2.888,2.888,../../packages/core/src/utils/bitfieldUtils.ts:32:8
relations,2.865,19.418,../../packages/core/src/schema.ts:96:32
Identifier: boolean,2.854,2.854,src/app/dashboard/[serverId]/settings/components.tsx:66:27
map,2.842,3.906,src/app/dashboard/[serverId]/components/home.tsx:245:11
Identifier: any,2.828,2.828,src/app/dashboard/[serverId]/integrations/page.tsx:4:23
trackEvent,2.815,5.255,src/app/dashboard/[serverId]/components/home.tsx:337:72
pick,2.806,2.806,../../packages/core/src/zodSchemas/serverSchemas.ts:54:29
Identifier: Config,2.800,2.800,tailwind.config.cjs:12:6
preventDefault,2.800,4.813,../../packages/ui/src/pricing.tsx:388:15
forwardRef,2.799,4.945,../../packages/ui/src/ui/select.tsx:116:48
Identifier: any,2.796,2.796,../../packages/ui/src/pricing.tsx:248:3
Identifier: ForwardRefExoticComponent,2.769,2.769,../../packages/ui/src/ui/link.tsx:5:46
Identifier: ForwardRefExoticComponent,2.767,3.503,src/app/dashboard/[serverId]/channels/page.tsx:319:7
map,2.762,2.762,src/app/dashboard/[serverId]/channels/page.tsx:332:19
createPlanCheckoutSession,2.756,2.756,../../packages/core/src/stripe.ts:54:9
relations,2.746,4.245,../../packages/core/src/schema.ts:577:72
map,2.745,2.745,../../packages/ui/src/pricing.tsx:175:9
cn,2.742,2.742,../../packages/ui/src/ui/sheet.tsx:79:46
Identifier: ForwardRefExoticComponent,2.725,2.725,src/app/dashboard/[serverId]/components/home.tsx:355:7
object,2.709,4.146,../../packages/core/src/auth.ts:36:24
mysqlTable,2.704,4.563,../../packages/core/src/schema.ts:409:27
enum,2.704,2.704,../../packages/env/src/shared-schema.mjs:68:64
router,2.688,43.344,../../packages/api/src/bot/index.ts:29:25
Identifier: any,2.672,2.672,../../packages/ui/src/icons/index.tsx:58:4
all,2.654,2.654,../../packages/api/src/router/vercel-domains.ts:128:40
map,2.653,2.653,../../packages/ui/src/pricing.tsx:159:4
object,2.637,199.077,../../packages/api/src/router/user-server-settings.ts:126:13
onValueChange,2.635,3.935,../../packages/ui/src/ui/date-picker.tsx:53:4
createInsertSchema,2.630,2.630,../../packages/core/src/schema.ts:223:40
relations,2.612,19.553,../../packages/core/src/schema.ts:534:32
slice,2.611,2.796,src/app/dashboard/[serverId]/components/domain.tsx:122:4
parse,2.573,738.633,../../packages/core/src/auth.ts:717:11
cn,2.551,30.447,../../packages/ui/src/ui/calendar.tsx:17:10
pick,2.517,2.517,../../packages/core/src/zodSchemas/channelSchemas.ts:136:30
protectedMutation,2.499,3.100,../../packages/api/src/router/channel.ts:56:27
enum,2.486,3.014,../../packages/env/src/shared.ts:81:64
forwardRef,2.483,4.512,../../packages/ui/src/ui/sheet.tsx:20:38
then,2.481,2.481,../../packages/api/src/router/vercel-domains.ts:50:9
findFirst,2.455,2.455,../../packages/core/src/message.ts:189:12
trackEvent,2.439,2.439,src/app/dashboard/[serverId]/components/home.tsx:338:30
findFirst,2.421,2.421,../../packages/core/src/auth.ts:82:24
preventDefault,2.418,2.418,../../packages/ui/src/pricing.tsx:386:4
map,2.408,4.719,src/app/dashboard/[serverId]/layout.tsx:124:9
forwardRef,2.393,2.393,../../packages/ui/src/ui/dropdown-menu.tsx:121:48
findFirst,2.349,2.569,../../packages/core/src/server.ts:116:21
map,2.336,3.490,../../packages/ui/src/pricing.tsx:123:5
anonymous,2.316,2.316,../../packages/ui/src/navbar/sign-in-button.tsx:51:9
forwardRef,2.314,2.314,../../packages/ui/src/ui/select.tsx:126:4
findFirst,2.307,4.353,../../packages/core/src/user-server-settings.ts:266:20
map,2.299,2.299,../../packages/ui/src/footer.tsx:99:3
findMany,2.289,2.289,../../packages/core/src/ignored-discord-account.ts:15:8
then,2.280,2.280,../../packages/core/src/auth.ts:185:11
cn,2.277,2.277,../../packages/ui/src/discord-avatar.tsx:28:11
createProPlanCheckoutSession,2.270,5.026,../../packages/api/src/router/dashboard.ts:173:75
map,2.269,43.136,../../packages/core/src/pages.ts:369:8
getPosthogQueryClientForDashboard,2.268,80.889,../../packages/core/src/analytics.ts:136:9
map,2.258,2.258,src/app/dashboard/[serverId]/layout.tsx:111:6
input,2.256,5.719,../../packages/api/src/router/user-server-settings.ts:124:22
Identifier: string,2.249,2.249,src/app/dashboard/[serverId]/integrations/page.tsx:35:13
set,2.245,4.224,../../packages/core/src/server.ts:221:28
mutateServer,2.234,9.738,../../packages/api/src/router/server.ts:107:10
map,2.223,9.868,../../packages/core/src/message.ts:138:10
findMany,2.220,2.326,../../packages/core/src/server.ts:189:21
filter,2.218,3.717,../../packages/api/src/router/messages.ts:61:10
decode,2.215,8.313,../../packages/core/src/db.ts:23:15
forwardRef,2.213,2.213,../../packages/ui/src/ui/dropdown-menu.tsx:25:3
require,2.191,9.927,../../packages/ui/tailwind.config.cjs:4:17
findFirst,2.175,7.638,../../packages/core/src/server.ts:127:13
forwardRef,2.173,2.173,../../packages/ui/src/ui/card.tsx:61:38
all,2.158,7.932,../../packages/api/src/router/dashboard.ts:173:61
round,2.146,2.146,src/app/dashboard/[serverId]/components/home.tsx:29:7
forwardRef,2.146,2.146,../../packages/ui/src/ui/select.tsx:117:23
findFirst,2.131,2.131,../../packages/core/src/discord-account.ts:22:8
Identifier: any,2.131,2.131,../../packages/ui/src/pricing.tsx:353:6
map,2.130,2.207,../../packages/ui/src/footer.tsx:131:38
require,2.125,17.648,tailwind.config.cjs:1:60
findIndex,2.120,2.120,src/app/dashboard/[serverId]/channels/page.tsx:364:10
forwardRef,2.103,3.486,../../packages/ui/src/ui/select.tsx:54:38
Identifier: (props: { ctaLink: string,2.084,2.084,../../packages/ui/src/pricing.tsx:442:6
forwardRef,2.082,2.082,../../packages/ui/src/ui/accordion.tsx:46:29
forwardRef,2.075,2.075,../../packages/ui/src/ui/tabs.tsx:28:24
get,2.071,734.827,../../packages/core/src/auth.ts:712:27
map,2.052,2.052,../../packages/api/src/router/auth.ts:41:32
Identifier: any,2.046,2.046,src/app/dashboard/[serverId]/channels/page.tsx:105:32
relations,2.042,51.669,../../packages/core/src/schema.ts:57:49
protectedFetch,2.039,2.039,../../packages/api/src/router/discord-accounts.ts:75:10
forwardRef,2.028,2.028,../../packages/ui/src/ui/sheet.tsx:21:25
pick,2.022,181.709,../../packages/api/src/router/user-server-settings.ts:128:10
map,2.012,2.012,../../packages/core/src/channel.ts:204:8
Identifier: ForwardRefExoticComponent,1.996,1.996,../../packages/ui/src/pricing.tsx:418:5
one,1.994,2.154,../../packages/core/src/schema.ts:539:9
Identifier: ReactNode,1.985,1.985,src/app/dashboard/[serverId]/channels/page.tsx:181:5
useState,1.979,1.979,../../packages/ui/src/layouts/trpc-provider.tsx:22:7
Identifier: any,1.976,1.976,src/app/dashboard/[serverId]/components/tier-access-only.tsx:42:7
map,1.975,2.278,src/app/onboarding/OnboardingPages.tsx:169:8
map,1.963,1.963,src/app/dashboard/[serverId]/layout.tsx:125:11
Identifier: { defaultChecked?: boolea,1.957,1.957,../../packages/ui/src/ui/heading.tsx:9:7
Identifier: { children?: ReactNode; },1.948,3.597,src/app/layout.tsx:16:8
Identifier: any,1.938,1.938,../../packages/ui/src/icons/answer-overflow-logo.tsx:35:6
Identifier: DomainResponse & { error:,1.918,1.918,src/app/dashboard/[serverId]/components/domain.tsx:161:22
setTheme,1.913,3.234,../../packages/ui/src/navbar/change-theme-item.tsx:10:10
Identifier: any,1.908,1.908,src/app/dashboard/[serverId]/components/loading-spinner.tsx:8:4
find,1.907,12.996,../../packages/core/src/permissions.ts:16:41
trackEvent,1.899,2.014,../../packages/ui/src/pricing.tsx:393:70
findFirst,1.893,21.746,../../packages/core/src/server.ts:124:21
cn,1.892,1.892,../../packages/ui/src/ui/blue-link.tsx:12:10
forwardRef,1.888,2.761,../../packages/ui/src/ui/dropdown-menu.tsx:26:35
Identifier: string,1.871,1.871,../../packages/ui/src/ui/date-picker.tsx:54:9
findFirst,1.841,7.136,../../packages/core/src/auth.ts:398:45
Identifier: any,1.822,1.822,src/app/dashboard/[serverId]/integrations/page.tsx:16:4
Identifier: any,1.791,1.791,src/app/dashboard/[serverId]/components/loading-spinner.tsx:12:4
varchar,1.788,5.912,../../packages/core/src/schema.ts:41:6
Identifier: typeof Elastic,1.780,1.780,../../packages/core/src/search.ts:239:13
require,1.755,1.755,tailwind.config.cjs:112:10
and,1.726,2.467,../../packages/core/src/user-server-settings.ts:160:9
protectedMutationFetchFirst,1.709,18.912,../../packages/api/src/router/user-server-settings.ts:101:39
Identifier: { _config: RootConfig<{ c,1.699,756.196,../../packages/api/src/router/trpc.ts:96:22
find,1.687,1.928,src/app/dashboard/[serverId]/components/navbar.tsx:39:24
map,1.681,1.891,../../packages/core/src/discord-account.ts:52:35
anonymizeDiscordAccount,1.670,6.124,../../packages/core/src/message.ts:125:11
eq,1.658,1.658,../../packages/core/src/user-server-settings.ts:267:9
getPosthogQueryClientForDashboard,1.654,1.654,../../packages/core/src/analytics.ts:72:9
filter,1.636,1.636,src/app/dashboard/page.tsx:8:21
Identifier: string,1.607,1.904,../../packages/ui/src/layouts/root.tsx:6:34
array,1.594,1.594,../../packages/core/src/auth.ts:608:45
createContextInner,1.593,12.438,../../packages/api/src/router/context.ts:52:34
map,1.593,4.110,src/app/onboarding/OnboardingPages.tsx:168:6
array,1.590,580.290,../../packages/core/src/zodSchemas/channelSchemas.ts:104:34
Identifier: ForwardRefExoticComponent,1.588,1.588,src/app/dashboard/[serverId]/components/domain.tsx:227:11
Identifier: ButtonProps & { tenant: {,1.578,1.578,../../packages/ui/src/navbar/sign-in-button.tsx:13:7
Identifier: string,1.548,1.548,../../packages/ui/src/footer.tsx:145:5
merge,1.546,11.983,../../packages/core/src/zodSchemas/userServerSettingsSchemas.ts:36:41
keys,1.544,1.544,../../packages/api/src/router/dashboard.ts:88:36
findFirst,1.542,1.796,../../packages/core/src/pages.ts:129:8
Identifier: { children?: ReactNode; },1.534,1.534,src/app/layout.tsx:16:18
router,1.528,15.788,../../packages/api/src/router/auth.ts:10:26
Identifier: string,1.521,1.521,../../packages/ui/src/ui/command.tsx:31:13
string,1.515,6.973,../../packages/env/src/shared.ts:59:23
all,1.512,1.512,../../packages/api/src/utils/protected-procedures.ts:16:31
cn,1.505,11.379,../../packages/ui/src/server-icon.tsx:21:10
findFirst,1.489,1.489,../../packages/core/src/channel.ts:226:23
cva,1.480,1.480,../../packages/ui/src/ui/button.tsx:9:265
Identifier: any,1.473,1.473,../../packages/ui/src/server-card.tsx:41:4
relations,1.470,5.979,../../packages/core/src/schema.ts:577:34
select,1.465,3.567,../../packages/core/src/auth.ts:336:16
FirstBinaryOperator: any,1.456,1.456,src/app/dashboard/[serverId]/settings/page.tsx:97:6
setToFrom,1.453,1.495,src/app/dashboard/[serverId]/layout.tsx:71:21
router,1.448,100.596,../../packages/api/src/router/server.ts:72:36
cva,1.444,2.924,../../packages/ui/src/ui/button.tsx:8:23
protectedFetch,1.431,18.860,../../packages/api/src/router/dashboard.ts:108:35
findMany,1.429,1.429,../../packages/core/src/channel.ts:140:20
protectedFetch,1.421,15.979,../../packages/api/src/router/channel.ts:102:10
reduce,1.421,10.870,src/app/dashboard/[serverId]/components/home.tsx:43:8
protectedFetch,1.414,5.943,../../packages/api/src/router/dashboard.ts:141:13
error,1.410,1.480,../../packages/core/src/search.ts:377:23
getPosthogQueryClientForDashboard,1.399,3.177,../../packages/core/src/analytics.ts:72:9
Identifier: ForwardRefExoticComponent,1.394,39.739,../../packages/ui/src/pricing.tsx:402:5
forwardRef,1.383,1.383,../../packages/ui/src/ui/select.tsx:55:35
map,1.382,2.877,src/app/dashboard/[serverId]/layout.tsx:70:10
string,1.378,1.461,../../packages/env/src/shared-schema.mjs:11:25
upsert,1.375,12.450,../../packages/core/src/discord-account.ts:131:16
relations,1.375,33.448,../../packages/core/src/schema.ts:350:33
findMany,1.374,4.159,../../packages/core/src/user-server-settings.ts:159:20
findMany,1.365,5.309,../../packages/core/src/pages.ts:62:19
context,1.362,754.048,../../packages/api/src/router/trpc.ts:11:10
Identifier: CreateContextOptions,1.361,739.995,../../packages/api/src/router/context.ts:31:18
FirstBinaryOperator: any,1.350,1.350,src/app/dashboard/[serverId]/page.tsx:10:8
Identifier: string,1.347,7.737,../../packages/ui/tailwind.config.cjs:6:8
input,1.339,19.129,../../packages/api/src/router/discord-accounts.ts:40:11
forwardRef,1.321,6.217,../../packages/ui/src/ui/button.tsx:44:15
forwardRef,1.314,1.314,../../packages/ui/src/ui/sheet.tsx:58:3
reduce,1.311,1.376,../../packages/core/src/utils/operations.ts:26:21
"Identifier: ""popper""",1.300,1.300,../../packages/ui/src/ui/date-picker.tsx:53:18
mutation,1.290,12.890,../../packages/api/src/bot/index.ts:97:12
flatMap,1.290,13.321,../../packages/core/src/pages.ts:87:13
deepPartial,1.285,6.603,../../packages/core/src/zodSchemas/channelSchemas.ts:59:13
router,1.280,3.269,../../packages/api/src/router/discord-accounts.ts:29:34
Identifier: string,1.280,2.027,../../packages/ui/tailwind.config.cjs:21:11
cn,1.272,47.277,../../packages/ui/src/icons/answer-overflow-logo.tsx:10:7
init,1.266,1.266,../../packages/ui/src/hooks/client.tsx:8:37
primaryKey,1.253,1.253,../../packages/core/src/schema.ts:382:17
getPosthogQueryClientForDashboard,1.237,78.217,../../packages/core/src/analytics.ts:136:9
findServerByAliasOrId,1.234,27.000,../../packages/core/src/server.ts:29:8
findFirst,1.227,2.097,../../packages/core/src/channel.ts:279:24
one,1.215,1.499,../../packages/core/src/schema.ts:582:10
fetchRequestHandler,1.210,1.210,src/app/api/trpc/[trpc]/route.ts:12:6
parse,1.208,35.134,../../packages/core/src/pages.ts:216:8
"Identifier: ({ children, href, varian",1.202,1.728,../../packages/ui/src/pricing.tsx:180:5
upsert,1.201,13.651,../../packages/core/src/discord-account.ts:131:8
mutateUserServerSettings,1.193,2.986,../../packages/api/src/router/user-server-settings.ts:141:10
forwardRef,1.186,1.186,../../packages/ui/src/ui/table.tsx:89:5
find,1.169,7.187,../../packages/core/src/pages.ts:365:19
"Identifier: ({ className, children, }",1.166,1.166,src/app/dashboard/[serverId]/components/domain.tsx:210:26
useMutation,1.161,44.297,src/app/dashboard/[serverId]/channels/page.tsx:267:18
forwardRef,1.160,1.393,../../packages/ui/src/ui/dropdown-menu.tsx:36:3
resolve,1.158,1.215,../../packages/core/src/channel.ts:184:30
forwardRef,1.155,10.717,../../packages/ui/src/ui/tabs.tsx:39:6
input,1.154,84.561,../../packages/api/src/router/dashboard.ts:23:12
map,1.154,1.154,../../packages/ui/src/pricing.tsx:123:22
forwardRef,1.153,1.153,../../packages/ui/src/ui/tabs.tsx:42:3
log,1.147,1.353,../../packages/core/src/auth.ts:217:5
mutateAsync,1.139,1.139,src/app/dashboard/[serverId]/components/domain.tsx:283:11
input,1.131,20.295,../../packages/api/src/router/dashboard.ts:106:21
Identifier: Session,1.128,4.762,../../packages/core/src/auth.ts:518:9
map,1.127,9.862,../../packages/core/src/pages.ts:83:24
"Identifier: (props: { authState: ""loa",1.127,1.127,src/app/onboarding/OnboardingPages.tsx:129:10
createEnv,1.120,4.355,../../packages/env/src/shared-schema.mjs:91:37
slice,1.117,1.117,src/app/dashboard/[serverId]/components/domain.tsx:155:26
twMerge,1.112,1.112,../../packages/ui/src/ui/heading.tsx:61:15
toLocaleString,1.110,1.110,src/app/dashboard/[serverId]/components/home.tsx:170:13
forwardRef,1.108,2.422,../../packages/ui/src/ui/sheet.tsx:55:21
select,1.103,1.103,../../packages/core/src/auth.ts:336:16
input,1.100,11.598,../../packages/api/src/router/discord-accounts.ts:30:7
map,1.098,4.910,../../packages/core/src/server.ts:192:8
findFirst,1.098,8.234,../../packages/core/src/auth.ts:398:14
Identifier: { H1: (props: HeadingProp,1.096,1.096,src/app/onboarding/OnboardingPages.tsx:97:5
map,1.096,1.096,src/app/dashboard/[serverId]/channels/page.tsx:233:19
input,1.094,6.609,../../packages/api/src/router/messages.ts:39:9
router,1.083,41.390,../../packages/api/src/router/discord-accounts.ts:29:26
createUserServerSettings,1.082,8.553,../../packages/core/src/user-server-settings.ts:244:10
includes,1.075,1.075,../../packages/ui/src/utils/trpc.tsx:30:7
map,1.064,1.064,src/app/dashboard/[serverId]/components/home.tsx:245:21
parse,1.049,735.991,../../packages/core/src/auth.ts:717:41
select,1.041,1.619,../../packages/core/src/auth.ts:257:16
forwardRef,1.035,1.035,../../packages/ui/src/ui/table.tsx:32:8
"Identifier: Readonly<{ NODE_ENV: ""dev",1.029,1.831,../../packages/core/src/stripe.ts:4:15
Identifier: ForwardRefExoticComponent,1.028,1.028,../../packages/ui/src/pricing.tsx:429:10
map,1.018,22.161,../../packages/core/src/discord-account.ts:91:32
mysqlTable,1.016,15.016,../../packages/core/src/schema.ts:48:9
map,1.000,9.709,../../packages/core/src/pages.ts:372:12
upsertMany,0.997,31.193,../../packages/core/src/channel.ts:324:8
sort,0.995,1.248,../../packages/core/src/pages.ts:166:9
twMerge,0.993,3.181,../../packages/ui/src/ui/heading.tsx:28:6
map,0.983,1.702,../../packages/core/src/server.ts:228:8
setTheme,0.977,1.321,../../packages/ui/src/navbar/change-theme-item.tsx:11:20
map,0.977,8.869,../../packages/core/src/message.ts:604:25
mysqlTable,0.973,15.989,../../packages/core/src/schema.ts:46:4
filter,0.965,4.775,../../packages/api/src/router/messages.ts:61:10
map,0.963,0.963,../../packages/core/src/search.ts:428:32
query,0.959,9.811,../../packages/api/src/router/auth.ts:29:26
mutateAsync,0.951,2.090,src/app/dashboard/[serverId]/components/domain.tsx:283:11
query,0.948,3.000,../../packages/api/src/router/auth.ts:41:23
twMerge,0.946,1.778,../../packages/ui/src/ui/heading.tsx:29:18
primaryKey,0.946,0.946,../../packages/core/src/schema.ts:418:15
relations,0.945,14.040,../../packages/core/src/schema.ts:306:69
map,0.943,3.721,../../packages/core/src/server.ts:192:8
mysqlTable,0.942,1.494,../../packages/core/src/schema.ts:203:23
merge,0.940,10.436,../../packages/core/src/zodSchemas/userServerSettingsSchemas.ts:36:41
Identifier: number | null,0.932,0.932,src/app/dashboard/[serverId]/settings/components.tsx:39:18
upsertMany,0.931,11.944,../../packages/core/src/channel.ts:324:20
map,0.930,0.930,../../packages/api/src/router/messages.ts:52:52
forwardRef,0.927,1.111,../../packages/ui/src/ui/tabs.tsx:12:3
findFirst,0.923,9.501,../../packages/core/src/server.ts:177:15
create,0.922,4.273,../../packages/api/src/bot/index.ts:13:6
find,0.922,8.556,../../packages/core/src/pages.ts:364:26
toString,0.915,4.619,../../packages/core/src/analytics.ts:15:32
router,0.911,363.654,../../packages/api/src/router/channel.ts:91:29
map,0.911,1.856,../../packages/core/src/server.ts:135:12
applyUserServerSettingsChangesSideEffects,0.909,24.574,../../packages/core/src/user-server-settings.ts:210:7
forwardRef,0.901,1.916,../../packages/ui/src/ui/dialog.tsx:39:3
omit,0.896,0.896,../../packages/core/src/channel.ts:31:48
object,0.895,0.969,../../packages/api/src/router/messages.ts:40:10
useQuery,0.894,1.332,src/app/dashboard/[serverId]/components/home.tsx:58:8
input,0.892,8.002,../../packages/api/src/router/dashboard.ts:82:11
useEffect,0.889,7.642,../../packages/ui/src/hooks/client.tsx:24:12
merge,0.889,19.415,../../packages/core/src/zodSchemas/discordAccountSchemas.ts:23:13
Identifier: string,0.887,0.887,src/app/dashboard/[serverId]/integrations/page.tsx:49:10
protectedFetch,0.885,9.147,../../packages/api/src/router/dashboard.ts:190:27
protectedFetch,0.872,4.346,../../packages/api/src/router/dashboard.ts:139:10
twMerge,0.870,2.185,../../packages/ui/src/ui/heading.tsx:60:6
OpenBracketToken: any,0.870,0.870,../../packages/core/src/utils/operations.ts:65:19
pick,0.865,6.989,../../packages/core/src/message.ts:108:9
forwardRef,0.862,0.862,../../packages/ui/src/ui/card.tsx:61:3
input,0.837,0.837,../../packages/api/src/router/discord-accounts.ts:30:7
input,0.836,23.114,../../packages/api/src/router/user-server-settings.ts:94:16
next,0.833,1.114,../../packages/api/src/router/trpc.ts:46:8
findFirst,0.822,3.243,../../packages/core/src/auth.ts:82:18
createEnv,0.821,15.530,../../packages/env/src/shared-schema.mjs:91:37
"Identifier: ({ title, description, fl",0.820,0.820,src/app/dashboard/[serverId]/channels/page.tsx:404:6
omit,0.818,10.335,../../packages/core/src/zodSchemas/serverSchemas.ts:26:30
classNames,0.818,0.818,../../packages/ui/src/pricing.tsx:142:7
getData,0.813,0.829,src/app/dashboard/[serverId]/channels/page.tsx:282:12
map,0.810,0.810,../../packages/core/src/server.ts:135:12
Identifier: typeof Stripe,0.802,0.802,../../packages/core/src/stripe.ts:5:3
Identifier: Response<Subscription>,0.801,3.474,../../packages/core/src/stripe.ts:19:9
router,0.799,400.645,../../packages/api/src/router/server.ts:72:28
onValueChange,0.791,1.365,../../packages/ui/src/ui/date-picker.tsx:25:19
addFlagsToChannel,0.783,0.783,../../packages/core/src/channel.ts:113:8
FirstPunctuation: any,0.779,3.636,../../packages/api/src/router/vercel-domains.ts:156:8
input,0.775,14.261,../../packages/api/src/bot/index.ts:39:17
Identifier: (props: { proPlanCheckout,0.772,7.451,src/app/dashboard/[serverId]/settings/components.tsx:62:12
forwardRef,0.772,0.772,../../packages/ui/src/ui/table.tsx:40:6
Identifier: ForwardRefExoticComponent,0.770,0.770,src/app/dashboard/[serverId]/channels/page.tsx:64:9
next,0.764,3.329,../../packages/api/src/router/trpc.ts:80:16
useQuery,0.763,1.015,src/app/dashboard/[serverId]/layout.tsx:56:18
push,0.761,1.250,../../packages/core/src/search.ts:322:20
router,0.759,258.410,../../packages/api/src/router/user-server-settings.ts:78:37
map,0.754,7.892,../../packages/core/src/message.ts:605:16
twMerge,0.754,1.940,../../packages/ui/src/ui/heading.tsx:44:6
map,0.752,11.499,../../packages/core/src/pages.ts:87:41
all,0.748,5.774,../../packages/api/src/router/dashboard.ts:173:74
Identifier: string,0.747,0.747,../../packages/ui/tailwind.config.cjs:27:13
findMany,0.747,2.136,../../packages/core/src/channel.ts:408:8
map,0.743,9.612,../../packages/core/src/message.ts:604:16
forwardRef,0.743,1.016,../../packages/ui/src/ui/dialog.tsx:39:27
Identifier: (props: { faqs: { questio,0.743,0.800,../../packages/ui/src/pricing.tsx:292:24
inArray,0.741,0.741,../../packages/core/src/user-server-settings.ts:164:6
cn,0.740,0.740,../../packages/ui/src/ui/dropdown-menu.tsx:28:14
Identifier: string,0.736,0.736,src/app/dashboard/[serverId]/channels/page.tsx:319:19
mysqlTable,0.735,1.988,../../packages/core/src/schema.ts:381:9
forwardRef,0.733,0.733,../../packages/ui/src/ui/command.tsx:87:3
"Identifier: ""$active_feature_flags""",0.730,0.736,../../packages/core/src/analytics.events.ts:457:14
map,0.728,5.749,../../packages/core/src/user-server-settings.ts:172:8
createInsertSchema,0.724,167.962,../../packages/core/src/schema.ts:197:36
json,0.722,0.722,../../packages/core/src/schema.ts:502:10
includes,0.718,2.009,../../packages/ui/src/utils/trpc.tsx:30:7
select,0.717,2.041,../../packages/core/src/auth.ts:336:16
map,0.715,13.485,../../packages/core/src/pages.ts:205:15
input,0.711,45.319,../../packages/api/src/router/messages.ts:24:22
protectedFetch,0.711,10.398,../../packages/api/src/router/dashboard.ts:186:12
findFirst,0.709,8.114,../../packages/core/src/message.ts:175:14
select,0.704,5.624,../../packages/core/src/channel.ts:351:19
input,0.686,11.602,../../packages/api/src/router/dashboard.ts:59:21
query,0.683,13.655,../../packages/api/src/router/channel.ts:110:18
input,0.678,4.666,../../packages/api/src/router/server.ts:192:18
mutateServer,0.677,7.504,../../packages/api/src/router/server.ts:107:24
required,0.673,0.673,../../packages/core/src/zodSchemas/serverSchemas.ts:22:29
protectedFetch,0.672,82.517,../../packages/api/src/router/dashboard.ts:26:22
query,0.669,17.791,../../packages/api/src/router/discord-accounts.ts:42:10
