Function Name,Total Self (ms),Avg Self (ms),Call Count,Top Location,Top Self (ms)
onConfirmButton,2.683,0.671,4,modules/settings/my-account/profile-view.tsx:362:22,1.281
useAnimate,2.675,2.675,1,../../packages/features/bookings/Booker/config.ts:168:36,2.675
setRequirePayment,2.665,2.665,1,../../packages/app-store/alby/components/EventTypeAppCardInterface.tsx:33:11,2.665
Identifier: { parent: { name: string;,2.663,1.331,2,lib/team/[slug]/getServerSideProps.tsx:147:14,1.711
Identifier: EventBusyDate[],2.652,2.652,1,../../packages/trpc/server/routers/viewer/availability/calendarOverlay.handler.ts:101:9,2.652
sendPayload,2.630,1.315,2,../../packages/trpc/server/routers/viewer/webhook/testTrigger.handler.ts:45:17,2.253
getBookerBaseUrl,2.629,0.376,7,../../packages/features/bookings/lib/handleNewBooking.ts:962:20,1.737
pushItemToKey,2.624,2.624,1,../../packages/features/filters/components/TeamsFilter.tsx:102:23,2.624
round,2.622,0.375,7,../../packages/app-store/tandemvideo/lib/VideoApiAdapter.ts:51:29,0.977
toLocaleUpperCase,2.607,0.869,3,../../packages/ui/components/editor/plugins/AddVariablesDropdown.tsx:47:11,1.596
Identifier: ForwardRefExoticComponent,2.603,1.301,2,../../packages/ui/components/table/TableActions.tsx:47:26,2.203
toFixed,2.600,2.600,1,../../packages/app-store/office365calendar/lib/CalendarService.ts:378:39,2.600
Identifier: { organizationSettings: {,2.596,0.865,3,../../packages/lib/validateUsername.ts:112:20,1.961
Identifier: { licenseKey: string | nu,2.576,0.859,3,../../packages/features/ee/deployment/lib/getDeploymentKey.ts:12:9,2.292
setIsOpen,2.572,1.286,2,../../packages/features/eventtypes/components/EditWeightsForAllTeamMembers.tsx:291:14,1.360
findFirstByUserIdAndTeamId,2.571,1.286,2,../../packages/lib/service/attribute/server/assignValueToUser.ts:410:42,2.286
beforeEach,2.548,0.510,5,playwright/booking-pages.e2e.ts:507:19,2.088
encodeURIComponent,2.544,0.848,3,modules/bookings/views/bookings-single-view.tsx:733:32,2.459
duplicate,2.538,2.538,1,../../packages/trpc/server/routers/viewer/availability/schedule/_router.tsx:104:11,2.538
getTeamAndEventTypeOptions,2.516,2.516,1,../../packages/trpc/server/routers/viewer/eventTypes/_router.ts:125:27,2.516
Identifier: PartialWorkflowReminder,2.516,0.180,14,../../packages/features/ee/workflows/api/scheduleEmailReminders.ts:144:21,0.608
Identifier: IConnectionAPIController,2.514,2.514,1,../../packages/features/ee/sso/lib/jackson.ts:57:9,2.514
updateProfile,2.508,2.508,1,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:208:11,2.508
calendarOverlay,2.492,2.492,1,../../packages/trpc/server/routers/viewer/availability/_router.tsx:78:11,2.492
Identifier: ForwardRefExoticComponent,2.482,0.827,3,../../packages/features/shell/user-dropdown/ProfileDropdown.tsx:73:11,2.121
handleDelete,2.480,1.240,2,../../packages/platform/atoms/availability/AvailabilitySettings.tsx:157:20,2.359
getScheduleByUserId,2.477,2.477,1,../../packages/trpc/server/routers/viewer/availability/schedule/_router.tsx:122:11,2.477
"Identifier: <T extends Record<string,",2.464,2.464,1,../../packages/app-store/routing-forms/pages/route-builder/[...appPages].tsx:538:13,2.464
trigger,2.461,2.461,1,../../packages/app-store/sendgrid/pages/setup/index.tsx:100:19,2.461
setSelectedTimeslot,2.457,1.228,2,../../packages/features/bookings/Booker/Booker.tsx:535:7,1.781
Identifier: Users,2.452,1.226,2,../../packages/features/bookings/lib/handleNewBooking.ts:530:14,2.276
getInitialProps,2.449,0.306,8,pages/_error.tsx:50:30,1.721
enrichUsersWithTheirProfiles,2.424,0.808,3,../../packages/features/eventtypes/lib/getPublicEvent.ts:623:75,1.611
getUrlSearchParamsToForward,2.421,0.807,3,../../packages/app-store/routing-forms/pages/routing-link/getUrlSearchParamsToForward.ts:175:18,1.373
and,2.409,0.602,4,../../packages/features/bookings/lib/getBookingResponsesSchema.ts:33:8,2.122
fetchCalendarObjects,2.408,0.602,4,../../packages/lib/CalendarService.ts:631:19,0.912
defaultResponder,2.407,0.602,4,../../packages/app-store/campsite/api/add.ts:44:34,0.821
call,2.394,2.394,1,../../packages/embeds/embed-core/src/embed.ts:224:10,2.394
"Identifier: ({ event, isPending, isPl",2.388,1.194,2,../../packages/features/bookings/Booker/Booker.tsx:364:17,2.320
Identifier: ComponentType<AlbyPriceCo,2.386,2.386,1,../../packages/features/bookings/components/event-meta/Price.tsx:21:8,2.386
addOauthBasedIntegration,2.385,0.596,4,playwright/integrations.e2e.ts:173:36,0.773
handleDayClick,2.385,0.596,4,../../packages/ui/components/form/date-range-picker/DateRangePicker.tsx:41:21,1.144
Identifier: BookingItemProps,2.379,0.216,11,components/booking/BookingListItem.tsx:679:14,1.073
getAllUserBookings,2.360,1.180,2,../../packages/trpc/server/routers/viewer/bookings/get.handler.ts:36:56,2.265
Identifier: Pick<{ id: number; bookin,2.343,0.293,8,../../packages/features/ee/workflows/api/scheduleSMSReminders.ts:98:21,0.683
buildFormsWithReadOnlyStatus,2.334,0.778,3,../../packages/app-store/routing-forms/trpc/forms.handler.ts:62:9,2.144
Identifier: FC<SkeletonBaseProps & { ,2.333,0.467,5,../../packages/ui/components/apps/SkeletonLoader.tsx:27:13,1.121
Identifier: { id: number; emailVerifi,2.326,0.775,3,../../packages/trpc/server/routers/loggedInViewer/updateProfile.handler.ts:371:34,1.841
getAllActiveWorkflows,2.306,1.153,2,../../packages/trpc/server/routers/viewer/workflows/_router.tsx:274:13,2.245
setLocalWeights,2.301,2.301,1,../../packages/features/eventtypes/components/EditWeightsForAllTeamMembers.tsx:372:13,2.301
getTeamUrlSync,2.291,0.458,5,../../packages/features/bookings/components/event-meta/Members.tsx:43:30,0.705
Identifier: { team: { isOrganization:,2.286,0.762,3,../../packages/trpc/server/routers/viewer/workflows/delete.handler.ts:56:16,1.527
getBookings,2.281,0.326,7,../../packages/trpc/server/routers/viewer/workflows/util.ts:478:48,0.580
Identifier: { userTimeFormat: number ,2.279,0.285,8,modules/bookings/views/bookings-single-view.tsx:510:31,0.461
handleSubmit,2.279,0.456,5,../../packages/features/settings/outOfOffice/CreateOrEditOutOfOfficeModal.tsx:149:34,1.056
Identifier: { form: { user: { theme: ,2.267,0.567,4,../../packages/app-store/routing-forms/trpc/getResponseWithFormFields.handler.ts:74:15,1.776
Identifier: FieldArrayWithId<RoutingF,2.259,1.129,2,../../packages/app-store/routing-forms/pages/form-edit/[...appPages].tsx:402:9,1.824
"Identifier: ControlProps<Option, IsMu",2.253,1.127,2,../../packages/ui/components/form/select/components.tsx:66:21,2.065
append,2.252,0.375,6,../../packages/lib/CalEventParser.ts:229:29,1.526
setCloseBanner,2.241,2.241,1,components/AddToHomescreen.tsx:38:15,2.241
useTypedQuery,2.241,1.120,2,../../packages/features/eventtypes/components/DuplicateDialog.tsx:49:6,1.470
Identifier: <TFieldValues extends Fie,2.240,0.747,3,components/dialog/EditLocationDialog.tsx:63:13,2.096
getLuckyUser,2.237,0.746,3,../../packages/features/ee/round-robin/roundRobinReassignment.ts:136:33,1.304
validateAndGetCorrectedUsernameAndEmail,2.231,0.744,3,../../packages/lib/validateUsername.ts:113:54,1.925
Identifier: Element,2.228,2.228,1,lib/app-providers-app-dir.tsx:291:9,2.228
hashPassword,2.228,2.228,1,playwright/fixtures/users.ts:918:9,2.228
Identifier: { user: { name: string | ,2.215,1.107,2,../../packages/features/auth/lib/next-auth-custom-adapter.ts:27:27,1.604
Identifier: { eventTypeGroups: EventT,2.209,2.209,1,../../packages/lib/event-types/getEventTypesByViewer.ts:342:11,2.209
leastRecentlyBookedUser,2.207,0.552,4,../../packages/lib/server/getLuckyUser.ts:524:15,1.321
Identifier: { eventTypes: number; tea,2.193,2.193,1,../../packages/lib/server/repository/user.ts:932:48,2.193
Identifier: { destinationCalendar: { ,2.188,1.094,2,../../packages/features/ee/round-robin/roundRobinManualReassignment.ts:366:9,2.086
Identifier: NextApiRequest & { userId,2.177,2.177,1,../../packages/features/bookings/lib/handleNewRecurringBooking.ts:37:10,2.177
sendBookingRedirectNotification,2.176,0.435,5,../../packages/trpc/server/routers/loggedInViewer/outOfOffice.handler.ts:244:47,1.376
setupServer,2.163,2.163,1,playwright/integrations.e2e.ts:17:27,2.163
handleNewBooking,2.160,2.160,1,../../packages/features/bookings/lib/handleNewBooking/test/fresh-booking.test.ts:183:37,2.160
getConnectedDestinationCalendarsAndEnsureDefaultsInDb,2.159,1.080,2,../../packages/trpc/server/routers/loggedInViewer/connectedCalendars.handler.ts:19:10,2.128
Identifier: { user: { name: string | ,2.155,2.155,1,lib/video/[uid]/getServerSideProps.ts:29:7,2.155
toLocaleDateString,2.154,0.718,3,../../packages/features/ee/api-keys/components/ApiKeyDialogForm.tsx:103:13,1.503
outOfOfficeEntryDelete,2.141,2.141,1,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:472:11,2.141
Identifier: { status: BookingStatus; ,2.138,0.713,3,../../packages/features/tasker/tasks/triggerNoShow/common.ts:43:7,0.971
Identifier: { updatedAt: Date; teamId,2.138,0.305,7,../../packages/features/domain-wide-delegation/domain-wide-delegation.ts:26:15,1.684
scheduleWorkflowNotifications,2.137,0.712,3,../../packages/trpc/server/routers/viewer/workflows/update.handler.ts:271:10,1.791
Identifier: Partial<{ user: { name: s,2.125,0.425,5,../../packages/features/bookings/lib/handleNewBooking.ts:1145:30,1.621
status,2.123,0.125,17,../../packages/app-store/office365video/api/add.ts:17:27,0.352
filterUsersBasedOnWeights,2.122,2.122,1,../../packages/lib/server/getLuckyUser.ts:498:10,2.122
unlinkAccount,2.116,2.116,1,../../packages/trpc/server/routers/loggedInViewer/unlinkConnectedAccount.handler.ts:14:31,2.116
getCredentialAndWarnIfNotFound,2.112,0.704,3,../../packages/core/EventManager.ts:332:37,2.018
setContinueWithProvider,2.112,2.112,1,../../packages/features/bookings/Booker/components/hooks/useOverlayCalendar.ts:77:9,2.112
handleMarkNoShow,2.099,1.050,2,../../packages/trpc/server/routers/loggedInViewer/markNoShow.handler.ts:16:9,1.842
Identifier: { integration: App & { cr,2.096,2.096,1,../../packages/core/CalendarManager.ts:38:9,2.096
useRef,2.095,0.524,4,../../packages/features/bookings/Booker/components/hooks/useBookerLayout.ts:32:15,0.805
$wrapNodes,2.095,1.047,2,../../packages/ui/components/editor/plugins/ToolbarPlugin.tsx:247:44,1.797
getIsSorted,2.090,2.090,1,../../packages/features/data-table/components/DataTable.tsx:367:17,2.090
createDefaultInstallation,2.085,0.232,9,../../packages/app-store/fathom/api/add.ts:6:6,0.357
getPublicEvent,2.083,0.521,4,../../packages/lib/server/repository/event.ts:7:24,1.702
findManyByOrgMembershipIds,2.079,1.040,2,../../packages/lib/service/attribute/server/getAttributes.ts:227:41,1.953
newContext,2.073,1.037,2,playwright/fixtures/users.ts:747:9,1.958
aPf,2.059,0.686,3,../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:239:12,1.478
useOverlayCalendarStore,2.058,0.686,3,../../packages/features/bookings/Booker/components/hooks/useCalendars.ts:35:36,1.339
getTeamMemberEmailForResponseOrContact,2.052,1.026,2,../../packages/lib/server/getTeamMemberEmailFromCrm.ts:250:15,1.969
getApiNameForReactSnippet,2.051,0.513,4,../../packages/features/embed/lib/EmbedTabs.tsx:159:35,1.535
setIsOpenDialog,2.050,1.025,2,components/dialog/RescheduleDialog.tsx:65:11,1.426
Identifier: { status: BookingStatus; ,2.044,2.044,1,../../packages/features/ee/payments/pages/payment.tsx:41:60,2.044
isSame,2.028,1.014,2,../../packages/dayjs/plugins/business-days-plugin.ts:130:9,1.181
getAllSchedulesByUserId,2.019,2.019,1,../../packages/trpc/server/routers/viewer/availability/schedule/_router.tsx:140:11,2.019
Identifier: { calEventUserFieldsRespo,2.018,0.505,4,../../packages/features/bookings/lib/handleNewBooking.ts:1886:19,1.109
Identifier: { inviteToken: { token: s,2.007,1.004,2,../../packages/trpc/server/routers/viewer/teams/get.handler.ts:46:9,1.922
markNoShow,2.007,2.007,1,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:557:11,2.007
excludeLockedUsers,2.005,2.005,1,../../packages/prisma/extensions/exclude-locked-users.ts:9:17,2.005
Identifier: <TFieldValues extends Fie,2.001,2.001,1,../../packages/features/schedules/components/Schedule.tsx:108:13,2.001
getNormalizedHosts,1.991,0.995,2,../../packages/lib/bookings/findQualifiedHosts.ts:97:67,1.381
outOfOfficeEntriesList,1.984,1.984,1,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:458:11,1.984
Identifier: { members: { user: { name,1.978,0.659,3,../../packages/trpc/server/routers/viewer/organizations/getMembers.handler.ts:77:9,1.312
"Identifier: ({ fromOnboarding, scope,",1.967,1.967,1,../../packages/platform/atoms/selected-calendars/wrappers/SelectedCalendarsSettingsWebWrapper.tsx:172:89,1.967
Identifier: { length?: number | undef,1.964,1.964,1,../../packages/trpc/server/routers/viewer/eventTypes/update.handler.ts:173:44,1.964
checkUndefinedInValue,1.956,1.956,1,../../packages/prisma/extensions/disallow-undefined-delete-update-many.ts:31:44,1.956
sendVerificationCode,1.956,0.978,2,../../packages/trpc/server/routers/viewer/workflows/_router.tsx:149:13,1.226
runMainAttributeLogic,1.948,0.974,2,../../packages/lib/raqb/findTeamMembersMatchingAttributeLogic.ts:379:12,1.752
setNewSalesforceAction,1.941,1.941,1,../../packages/app-store/routing-forms/pages/incomplete-booking/[...appPages].tsx:218:19,1.941
addSecondaryEmail,1.932,0.966,2,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:486:11,0.973
Identifier: { eventType: { title: str,1.931,1.931,1,../../packages/features/bookings/lib/getWebhookPayloadForBooking.ts:4:43,1.931
Identifier: string | null | undefined,1.925,0.481,4,../../packages/features/ee/teams/components/TeamEventTypeForm.tsx:71:46,1.568
"StringLiteral: ""Manage billing for your ",1.919,1.919,1,public/static/locales/en/common.json:847:30,1.919
checkGlobalKeys,1.911,1.911,1,../../packages/trpc/server/routers/viewer/apps/_router.tsx:162:11,1.911
updateAppCredentials,1.901,1.901,1,../../packages/trpc/server/routers/viewer/apps/_router.tsx:125:13,1.901
getHeading,1.898,1.898,1,../../packages/emails/src/templates/TeamInviteEmail.tsx:29:8,1.898
addClient,1.898,1.898,1,../../packages/trpc/server/routers/viewer/oAuth/_router.tsx:46:11,1.898
Identifier: { type: string; user: { e,1.884,0.471,4,../../packages/core/EventManager.ts:935:91,0.862
Identifier: (provided: CSSObjectWithL,1.877,0.939,2,../../packages/ui/form/Select.tsx:80:15,1.853
Identifier: number | null | undefined,1.875,0.625,3,../../packages/features/handleMarkNoShow.ts:211:45,1.060
Identifier: ZodEffects<ZodObject<{ le,1.861,1.861,1,../../packages/trpc/server/routers/viewer/eventTypes/create.schema.ts:5:34,1.861
listLocal,1.858,1.858,1,../../packages/trpc/server/routers/viewer/apps/_router.tsx:37:11,1.858
Identifier: { eventType: { id: number,1.856,0.619,3,../../packages/features/handleMarkNoShow.ts:212:12,1.320
loadUsersByEventType,1.835,1.835,1,../../packages/features/bookings/lib/handleNewBooking/loadUsers.ts:48:18,1.835
onPaymentElementChange,1.833,1.833,1,../../packages/features/ee/payments/components/Payment.tsx:76:9,1.833
startSpan,1.825,0.456,4,../../packages/features/flags/operations/check-if-user-has-feature.controller.ts:27:15,1.012
Identifier: { user: { theme: string |,1.818,0.909,2,../../packages/app-store/routing-forms/components/getServerSidePropsSingleForm.ts:100:10,0.923
"Identifier: ""gray""",1.799,0.450,4,modules/event-types/views/event-types-listing-view.tsx:190:15,0.560
isTeamAdmin,1.786,0.893,2,../../packages/trpc/server/routers/viewer/teams/createInvite.handler.ts:20:27,1.620
Identifier: ComponentType<EventSetupT,1.780,1.780,1,../../packages/platform/atoms/event-types/wrappers/EventTypeWebWrapper.tsx:178:13,1.780
Identifier: { team: { metadata: JsonV,1.775,0.222,8,../../packages/trpc/server/routers/viewer/teams/createInvite.handler.ts:23:50,0.428
Identifier: typeof QRCode,1.765,1.765,1,../../packages/app-store/alby/components/AlbyPaymentComponent.tsx:91:17,1.765
Identifier: MapConstructor,1.761,0.880,2,../../packages/app-store/routing-forms/lib/getQueryBuilderConfig.ts:32:26,1.514
changeHandler,1.754,0.877,2,../../packages/ui/components/image-uploader/Common.tsx:56:22,1.604
getTeamMemberEmailUsingRoutingFormHandler,1.754,0.439,4,../../packages/lib/server/getTeamMemberEmailFromCrm.ts:213:58,1.215
Identifier: { username?: string | und,1.752,1.752,1,../../packages/trpc/server/routers/loggedInViewer/updateProfile.handler.ts:369:9,1.752
setTwoFactorLostAccess,1.743,1.743,1,components/settings/DisableTwoFactorModal.tsx:113:13,1.743
Identifier: DefaultEventLocationType[,1.742,1.742,1,../../packages/app-store/locations.ts:92:13,1.742
log,1.737,0.290,6,../../packages/platform/atoms/event-types/hooks/useEventTypeForm.ts:194:25,1.128
Identifier: { connectedCalendars: ({ ,1.735,0.578,3,../../packages/features/bookings/Booker/components/hooks/useCalendars.ts:70:24,1.165
Identifier: { organizationId: any; or,1.729,0.864,2,../../packages/features/eventtypes/lib/getPublicEvent.ts:635:10,1.576
scheduleBookingReminders,1.726,0.863,2,../../packages/trpc/server/routers/viewer/workflows/util.ts:480:8,1.628
Identifier: ComponentType<IPaypalPaym,1.722,1.722,1,../../packages/features/ee/payments/components/PaymentPage.tsx:159:83,1.722
Identifier: FC<ThemeProviderProps>,1.720,1.720,1,lib/app-providers-app-dir.tsx:143:11,1.720
Identifier: { booking: { eventType: {,1.707,0.341,5,../../packages/app-store/hitpay/api/callback.ts:54:7,1.454
bookingUnconfirmedCount,1.703,1.703,1,../../packages/trpc/server/routers/loggedInViewer/_router.tsx:320:11,1.703
Identifier: <F extends Partial<AppFla,1.696,1.696,1,lib/app-providers-app-dir.tsx:247:9,1.696
checkTree,1.695,1.695,1,../../packages/lib/raqb/evaluateRaqbLogic.ts:15:33,1.695
getOrgDomainConfigFromHostname,1.688,0.844,2,../../packages/features/ee/organizations/lib/orgDomains.ts:68:9,1.612
buildPersonalProfileFromUser,1.681,0.336,5,../../packages/lib/server/repository/user.ts:170:19,1.224
createCaller,1.681,0.841,2,pages/api/link.ts:68:19,1.367
